Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Name of Facility,Street Address,Category of Fire,Cause of Fire,Fire-related injuries,Fire-related deaths,Property damage
2019,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7650,Promontory,"400 8th Street, Marina CA, 939",Unintentional,Cooking,0,0,$0-$99
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA-10 Valley Oak Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA 11 Lupine Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA 11 Lupine Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA-13 Heater Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA-17 Toyon Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,Upper Eastside Lofts,"6400 Folsom Blvd, Sacramento",Unintentional,Electrical,0,0,$0-$99
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Arrowhead Village #3,6000 University Parkway,Unintentional,Electrical,0,0,"$10,000-$24,999"
2019,366711,California State University-San Marcos,3011300,1,Main Campus,16053,University Village Apt,305 Campus View Dr,Unintentional,Cooking,0,0,$0-$99
2019,366711,California State University-San Marcos,3011300,1,Main Campus,16053,The Quad,200 Barham Dr.,Unintentional,Cooking,0,0,$0-$99
2019,366711,California State University-San Marcos,3011300,1,Main Campus,16053,The Quad,200 Barham Dr.,Unintentional,Cooking,0,0,$0-$99
2019,366711,California State University-San Marcos,3011300,1,Main Campus,16053,The Quad,200 Barham Dr.,Unintentional,Cooking,0,0,$0-$99
2019,122409,San Diego State University,115100,1,Main Campus,35544,Villa Alvarado,"6161 Alvarado Road  San Diego,",Unintentional,Electrical,0,0,$0-$99
2019,122409,San Diego State University,115100,1,Main Campus,35544,Aztec Corner,"5504, 5602, 5700 Montezuma Roa",Intentional,Unknown suspect placed unknown substance on window of apartment and lit it on fire,0,0,$100-$999
2019,122409,San Diego State University,115100,1,Main Campus,35544,Piedra del Sol,"5600 Hardy Ave. San Diego, CA",Intentional,Student set fire in apartment,0,0,$0-$99
2019,122409,San Diego State University,115100,1,Main Campus,35544,Granada Apartments,"5525 Hardy Ave., San Diego CA",Intentional,Student started car fire in underground garage,0,0,$0-$99
2019,122597,San Francisco State University,115400,1,Main Campus,29032,Towers Junior Suites,"798 Font Blvd, San Francisco",Unintentional,Cooking,0,0,$100-$999
2019,122755,San Jose State University,115500,1,Main Campus,36085,Campus Village Bldg B,350 S. 9th St.,Intentional,Individual used a lighter to set fire to a piece of cardboard on the floor in the stairwell.,0,0,$0-$99
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Sirah,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Other,0,0,$0-$99
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Cerro Hollister,Building 170-C,Undetermined,,0,0,$0-$99
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Corralitos,Building 171-C,Unintentional,Cooking,0,0,$0-$99
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Huasna,Building 171-H,Unintentional,Cooking,0,0,$0-$99
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Cypress Hall,271 Granite Ave,Unintentional,Cooking,0,0,$0-$99
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 95,"3400 Poly Vista Pomona, CA 91768",Unintentional,Electrical,0,0,$100-$999
2020,110538,California State University-Chico,114600,1,Main Campus,16746,University Village,1325 Nord Ave,Unintentional,Cooking,0,0,$100-$999
2020,110547,California State University-Dominguez Hills,114100,1,California State University Dominguez Hills,18687,University Housing - Phase 1 & 2,"1100 E. Victoria Street, Carso",Undetermined,,0,0,$0-$99
2020,110583,California State University-Long Beach,113900,1,Main Campus,40069,Parkside College,"1601 Earl Warren Dr, CA",Unintentional,Cooking,0,0,$100-$999
2020,110608,California State University-Northridge,115300,1,California State University- Northridge,40381,UPA-2 Carragheen Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2020,122409,San Diego State University,115100,1,Main Campus,36334,Villa Alvarado,"6161 Alvarado Road  San Diego,",Unintentional,Cooking,0,0,$0-$99
2020,122409,San Diego State University,115100,1,Main Campus,36334,Villa Alvarado,"6161 Alvarado Road  San Diego,",Unintentional,Cooking,0,0,$0-$99
2020,122597,San Francisco State University,115400,1,Main Campus,27349,Village at Centennial Square,"750 Font Blvd, San Francisco",Unintentional,Other,0,0,$0-$99
2020,122755,San Jose State University,115500,1,Main Campus,36208,Campus Village Bldg B,350 S. 9th St.,Unintentional,Machinery/Industrial,0,0,"$10,000-$24,999"
2020,123572,Sonoma State University,115600,1,Sonoma State University,8018,Bordeaux,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
2020,123572,Sonoma State University,115600,1,Sonoma State University,8018,Bordeaux,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
2021,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22231,Trinity Hall,Building 105,Intentional,Student used a torch lighter to burn a smiley face into the door.,0,0,$100-$999
2021,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22231,Cerro Bishop,Building 170-E,Unintentional,Cooking,0,0,$0-$99
2021,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22231,Cerro Islay,Building 170-F,Unintentional,Cooking,0,0,$0-$99
2021,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22231,Corralitos,Building 171-C,Unintentional,Cooking,0,0,$0-$99
2021,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22231,Dover,Building 171-D,Unintentional,Cooking,0,0,$0-$99
2021,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,5908,Cypress Hall,271 Granite Ave,Unintentional,Electrical,0,0,$0-$99
2021,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,5908,Cypress Hall,271 Granite Ave,Unintentional,Electrical,0,0,$0-$99
2021,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,5908,Redwood Hall,250 Redwood Fire Ln,Unintentional,Open flames,0,0,"$1,000-$9,999"
2021,110538,California State University-Chico,114600,1,Main Campus,15702,University Village,1325 Nord Ave,Unintentional,Cooking,0,0,$100-$999
2021,110556,California State University-Fresno,114700,1,Main Campus,25047,Homan Hall,5154 N Barton Ave,Unintentional,Electrical,0,0,$0-$99
2021,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7503,Promontory,"400 8th Street, Marina CA, 939",Unintentional,Cooking,0,0,$0-$99
2021,110608,California State University-Northridge,115300,1,California State University- Northridge,40108,UPA 11 Lupine Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2021,110608,California State University-Northridge,115300,1,California State University- Northridge,40108,UPA-16 Mariposa Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2021,110608,California State University-Northridge,115300,1,California State University- Northridge,40108,UPA-17 Toyon Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2021,122409,San Diego State University,115100,1,Main Campus,36484,Chapultepec,5400 Remington Road  San Diego,Unintentional,Cooking,0,0,$0-$99
2021,122409,San Diego State University,115100,1,Main Campus,36484,Aztec Corner,"5504, 5602, 5700 Montezuma Roa",Unintentional,Cooking,0,0,$0-$99
2021,122409,San Diego State University,115100,1,Main Campus,36484,Piedra del Sol,"5600 Hardy Ave. San Diego, CA",Unintentional,Cooking,0,0,$0-$99
2021,122409,San Diego State University,115100,1,Main Campus,36484,Toltec Apartments,"5460 55th St., San Diego CA. 9",Unintentional,Cooking,0,0,$0-$99
2021,122597,San Francisco State University,115400,1,Main Campus,26899,Towers at Centennial Square,"796 Font Blvd, San Francisco",Unintentional,Cooking,0,0,$0-$99
2021,123572,Sonoma State University,115600,1,Sonoma State University,7371,Medoc,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
2021,123572,Sonoma State University,115600,1,Sonoma State University,7371,Alsace,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
2021,123572,Sonoma State University,115600,1,Sonoma State University,7371,Bordeaux,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Yosemite Hall 6,Building 114-G,Unintentional,Electrical,1,0,"$10,000-$24,999"
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Sierra Madre 1,Building 113-B,Unintentional,Open flames,0,0,$100-$999
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Sierra Madre 2,Building 113-C,Unintentional,Electrical,0,0,$100-$999
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Muir Hall,Building 107,Unintentional,Electrical,0,0,"$10,000-$24,999"
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Cerro Morro,Building 170-A,Unintentional,Electrical,0,0,$100-$999
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Cerro Cabrillo,Building 170-B,Unintentional,Cooking,0,0,$0-$99
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Aliso,Building 171-A,Unintentional,Cooking,0,0,$0-$99
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Buena Vista,Building 171-B,Unintentional,Electrical,0,0,$100-$999
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,Huasna,Building 171-H,Unintentional,Electrical,0,0,$100-$999
2022,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22000,tsitpxatu,Building 172-G,Unintentional,Machinery/Industrial,0,0,"$1,000-$9,999"
2022,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6025,Redwood Hall,250 Redwood Fire Ln,Unintentional,Other,0,0,"$1,000-$9,999"
2022,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,27503,Univ. Village-Bldg. 95,"3400 Poly Vista Pomona, CA 91768",Unintentional,Electrical,0,0,$0-$99
2022,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,27503,Univ. Village-Bldg. 125,"3400 Poly Vista Pomona, CA 91768",Unintentional,Electrical,0,0,$100-$999
2022,110538,California State University-Chico,114600,1,Main Campus,14183,University Village,1325 Nord Ave,Unintentional,Cooking,0,0,"$50,000-$99,999"
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Sierra,"1901 Harder Road, Haward, CA 9",Undetermined,,0,0,"$25,000-$49,999"
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Birch Hall,5162 N Barton Ave,Unintentional,Electrical,0,0,"$1,000-$9,999"
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Holly,800 N. State College,Intentional,Flame,0,0,"$10,000-$24,999"
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Holly,800 N. State College,Intentional,Flame,0,0,"$10,000-$24,999"
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Holly,800 N. State College,Intentional,Flame,0,0,"$1,000-$9,999"
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Juniper,800 N. State College,Intentional,Flame,0,0,$0-$99
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Acocet Hall,"3043 Divarty Street, Seaside,",Unintentional,Cooking,0,0,$0-$99
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Promontory,"400 8th Street, Marina CA, 939",Unintentional,Cooking,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA 11 Lupine Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-13 Heater Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-13 Heater Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-16 Mariposa Hall,17950 Lassen Street,Unintentional,Smoking materials,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-17 Toyon Hall,17950 Lassen Street,Unintentional,Cooking,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-C,10021 Zelzah Avenue,Unintentional,Cooking,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-C,10021 Zelzah Avenue,Unintentional,Cooking,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-C,10021 Zelzah Avenue,Unintentional,Smoking materials,0,0,$0-$99
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-C,10021 Zelzah Avenue,Unintentional,Smoking materials,0,0,$0-$99
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Desmond Hall,"6014 J Street, Sacramento",Unintentional,Electrical,0,0,$100-$999
2022,366711,California State University-San Marcos,3011300,1,Main Campus,15109,The Quad,200 Barham Dr.,Unintentional,Cooking,0,0,$0-$99
2022,122597,San Francisco State University,115400,1,Main Campus,25282,University Park North,"15 Buckingham Way, San Francisco",Intentional,Unknown individual lit a poster on fire in a hallway.,0,0,$0-$99
2022,122597,San Francisco State University,115400,1,Main Campus,25282,University Park North,"15 Buckingham Way, San Francisco",Undetermined,,0,0,$0-$99
2022,122597,San Francisco State University,115400,1,Main Campus,25282,University Park North,"15 Buckingham Way, San Francisco",Undetermined,,0,0,$0-$99
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Medoc,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Classico,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Merlot,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 3,Building 114-D,Unintentional,Open flames,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Santa Lucia Hall,Building 106,Unintentional,Machinery/Industrial,0,0,"$1,000-$9,999"
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Muir Hall,Building 107,Intentional,"Unknown suspect used a cigarette lighter to burn the word ""ALEX"" into a ceiling tile.",0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Cerro Cabrillo,Building 170-B,Unintentional,Cooking,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Aliso,Building 171-A,Unintentional,Cooking,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Aliso,Building 171-A,Unintentional,Cooking,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Corralitos,Building 171-C,Unintentional,Open flames,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Dover,Building 171-D,Unintentional,Cooking,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Estrella,Building 171-E,Unintentional,Cooking,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Gypsum,Building 171-G,Unintentional,Cooking,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Gypsum,Building 171-G,Unintentional,Cooking,0,0,$0-$99
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,tšilkukunitš,Building 172-D,Unintentional,Machinery/Industrial,0,0,$100-$999
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Trinity Hall,1681 Rossow St,Unintentional,Other,0,0,$0-$99
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Shasta Hall,341 Harpst St,Unintentional,Open flames,0,0,"$25,000-$49,999"
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 22-Alamitos,"22 University Dr. Pomona, CA 91768",Unintentional,Cooking,0,0,$0-$99
2023,110538,California State University-Chico,114600,1,Main Campus,14523,University Village,1325 Nord Ave,Unintentional,Cooking,0,0,$0-$99
2023,110556,California State University-Fresno,114700,1,Main Campus,23986,Homan Hall,5154 N Barton Ave,Unintentional,Electrical,0,0,$100-$999
2023,110556,California State University-Fresno,114700,1,Main Campus,23986,Sycamore Hall,5160 N Barton Ave,Unintentional,Cooking,0,0,$100-$999
2023,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,6742,Willet Hall,"6142 Fifth Avenue, Seaside, CA",Unintentional,Cooking,0,0,$0-$99
2023,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,6742,Acocet Hall,"3043 Divarty Street, Seaside,",Unintentional,Cooking,0,0,$0-$99
2023,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,6742,Tortuga Hall,"5105 Fourth Avenue, Seaside, C",Unintentional,Cooking,0,0,$0-$99
2023,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,6742,Strawberry Apartments,6013 General Jim Moore Bouleva,Unintentional,Cooking,0,0,$100-$999
2023,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,6742,Promontory,"400 8th Street, Marina CA, 939",Unintentional,Cooking,0,0,$100-$999
2023,110608,California State University-Northridge,115300,1,California State University- Northridge,37760,UPA-6 Pacific Willow Hall,17950 Lassen Street,Intentional,cigarette smoking,0,0,$100-$999
2023,110608,California State University-Northridge,115300,1,California State University- Northridge,37760,UPA-10 Valley Oak Hall,17950 Lassen Street,Unintentional,Electrical,0,0,"$1,000-$9,999"
2023,110608,California State University-Northridge,115300,1,California State University- Northridge,37760,UPA-20 Ironwood Hall,17950 Lassen Street,Undetermined,,0,0,$100-$999
2023,110617,California State University-Sacramento,115000,1,Sacramento State,31172,Riverview Hall,"6016 J Street, Sacramento",Unintentional,Other,0,0,$0-$99
2023,110617,California State University-Sacramento,115000,1,Sacramento State,31172,Riverview Hall,"6016 J Street, Sacramento",Unintentional,Other,0,0,$0-$99
2023,110617,California State University-Sacramento,115000,1,Sacramento State,31172,Riverview Hall,"6016 J Street, Sacramento",Unintentional,Open flames,0,0,$0-$99
2023,366711,California State University-San Marcos,3011300,1,Main Campus,15431,University Village Apt,305 Campus View Dr,Unintentional,Cooking,0,0,"$1,000-$9,999"
2023,366711,California State University-San Marcos,3011300,1,Main Campus,15431,North Commons,190 Barham Drive,Intentional,"A firework was thrown into a room in an on-campus housing facility (North Commons) causing a burning on the floor, a place not intended to contain a fire, and some items that burned left a mark on the vinyl flooring.",0,0,$0-$99
2023,122409,San Diego State University,115100,1,Main Campus,39241,Villa Alvarado,"6161 Alvarado Road  San Diego,",Unintentional,Electrical,0,0,"$50,000-$99,999"
2023,122409,San Diego State University,115100,1,Main Campus,39241,Aztec Corner,"5504, 5602, 5700 Montezuma Roa",Unintentional,Cooking,0,0,$100-$999
2023,122409,San Diego State University,115100,1,Main Campus,39241,Aztec Corner,"5504, 5602, 5700 Montezuma Roa",Unintentional,Cooking,0,0,$100-$999
2023,122409,San Diego State University,115100,1,Main Campus,39241,Piedra del Sol,"5600 Hardy Ave. San Diego, CA",Unintentional,Cooking,0,0,$100-$999
2023,122409,San Diego State University,115100,1,Main Campus,39241,Huaxyacac,"5410 55th St., San Diego CA 92182",Unintentional,Cooking,0,0,$0-$99
2023,122597,San Francisco State University,115400,1,Main Campus,23908,Village at Centennial Square,"750 Font Blvd, San Francisco",Unintentional,Other,0,0,$0-$99
2023,122597,San Francisco State University,115400,1,Main Campus,23908,Towers at Centennial Square,"796 Font Blvd, San Francisco",Unintentional,Electrical,0,0,$0-$99
2023,122597,San Francisco State University,115400,1,Main Campus,23908,Towers at Centennial Square,"796 Font Blvd, San Francisco",Unintentional,Electrical,0,0,$0-$99
2023,122597,San Francisco State University,115400,1,Main Campus,23908,University Park North,"15 Buckingham Way, San Francisco",Unintentional,Cooking,0,0,$0-$99
2023,122597,San Francisco State University,115400,1,Main Campus,23908,Manzanita Square,"2 Varela Ave, San Francisco, CA 94132",Undetermined,,0,0,$0-$99
2023,122597,San Francisco State University,115400,1,Main Campus,23908,Manzanita Square,"2 Varela Ave, San Francisco, CA 94132",Undetermined,,0,0,"$50,000-$99,999"
2023,123572,Sonoma State University,115600,1,Sonoma State University,5990,Loire,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Open flames,0,0,"$1,000-$9,999"
2023,123572,Sonoma State University,115600,1,Sonoma State University,5990,Gamay,"1801 East Cotati Ave. Rohnert Park, CA 94928",Unintentional,Cooking,0,0,$0-$99
